datetime,date,hour,temperature,humidity,wind_speed,month,season
2024-01-11T11:00:00+05:30,2024-01-11,11,29.92,73.41,3.16,1,Northeast Monsoon
2024-01-11T12:00:00+05:30,2024-01-11,12,29.32,65.07,4.2,1,Northeast Monsoon
2024-01-11T13:00:00+05:30,2024-01-11,13,30.31,70.5,2.91,1,Northeast Monsoon
2024-01-11T14:00:00+05:30,2024-01-11,14,28.96,68.78,4.04,1,Northeast Monsoon
2024-01-11T15:00:00+05:30,2024-01-11,15,28.53,72.54,3.47,1,Northeast Monsoon
2024-01-11T16:00:00+05:30,2024-01-11,16,29.05,72.76,3.34,1,Northeast Monsoon
2024-01-11T17:00:00+05:30,2024-01-11,17,28.44,76.53,2.96,1,Northeast Monsoon
2024-01-11T18:00:00+05:30,2024-01-11,18,28.26,71.13,2.82,1,Northeast Monsoon
2024-01-11T19:00:00+05:30,2024-01-11,19,27.49,76.98,2.92,1,Northeast Monsoon
2024-01-11T20:00:00+05:30,2024-01-11,20,26.39,75.64,3.87,1,Northeast Monsoon
2024-01-11T21:00:00+05:30,2024-01-11,21,26.75,76.24,2.91,1,Northeast Monsoon
2024-01-11T22:00:00+05:30,2024-01-11,22,25.81,76.62,2.82,1,Northeast Monsoon
2024-01-11T23:00:00+05:30,2024-01-11,23,25.37,78.75,3.45,1,Northeast Monsoon
2024-01-12T00:00:00+05:30,2024-01-12,0,26.12,81.23,3.36,1,Northeast Monsoon
2024-01-12T01:00:00+05:30,2024-01-12,1,25.8,78.57,3.09,1,Northeast Monsoon
2024-01-12T02:00:00+05:30,2024-01-12,2,25.37,78.82,3.16,1,Northeast Monsoon
2024-01-12T03:00:00+05:30,2024-01-12,3,26.64,78.0,3.14,1,Northeast Monsoon
2024-01-12T04:00:00+05:30,2024-01-12,4,27.32,78.4,3.34,1,Northeast Monsoon
2024-01-12T05:00:00+05:30,2024-01-12,5,27.32,74.4,4.3,1,Northeast Monsoon
2024-01-12T06:00:00+05:30,2024-01-12,6,28.33,76.67,2.88,1,Northeast Monsoon
2024-01-12T07:00:00+05:30,2024-01-12,7,27.61,70.76,4.31,1,Northeast Monsoon
2024-01-12T08:00:00+05:30,2024-01-12,8,28.33,71.16,4.0,1,Northeast Monsoon
2024-01-12T09:00:00+05:30,2024-01-12,9,29.04,69.75,3.41,1,Northeast Monsoon
2024-01-12T10:00:00+05:30,2024-01-12,10,29.78,69.7,3.44,1,Northeast Monsoon
2024-01-12T11:00:00+05:30,2024-01-12,11,29.23,66.37,3.05,1,Northeast Monsoon
2024-01-12T12:00:00+05:30,2024-01-12,12,29.59,66.34,3.07,1,Northeast Monsoon
2024-01-12T13:00:00+05:30,2024-01-12,13,28.52,70.22,2.82,1,Northeast Monsoon
2024-01-12T14:00:00+05:30,2024-01-12,14,29.14,66.9,2.86,1,Northeast Monsoon
2024-01-12T15:00:00+05:30,2024-01-12,15,28.56,72.27,3.55,1,Northeast Monsoon
2024-01-12T16:00:00+05:30,2024-01-12,16,29.09,74.19,2.82,1,Northeast Monsoon
2024-01-12T17:00:00+05:30,2024-01-12,17,28.7,74.83,3.3,1,Northeast Monsoon
2024-01-12T18:00:00+05:30,2024-01-12,18,27.17,73.83,2.91,1,Northeast Monsoon
2024-01-12T19:00:00+05:30,2024-01-12,19,27.29,72.62,3.18,1,Northeast Monsoon
2024-01-12T20:00:00+05:30,2024-01-12,20,26.9,76.75,2.92,1,Northeast Monsoon
2024-01-12T21:00:00+05:30,2024-01-12,21,25.57,78.59,3.54,1,Northeast Monsoon
2024-01-12T22:00:00+05:30,2024-01-12,22,26.25,80.27,3.65,1,Northeast Monsoon
2024-01-12T23:00:00+05:30,2024-01-12,23,25.85,81.63,2.96,1,Northeast Monsoon
2024-01-13T00:00:00+05:30,2024-01-13,0,25.24,81.07,4.45,1,Northeast Monsoon
2024-01-13T01:00:00+05:30,2024-01-13,1,25.91,77.56,2.91,1,Northeast Monsoon
2024-01-13T02:00:00+05:30,2024-01-13,2,25.77,80.34,4.23,1,Northeast Monsoon
2024-01-13T03:00:00+05:30,2024-01-13,3,26.63,80.11,2.93,1,Northeast Monsoon
2024-01-13T04:00:00+05:30,2024-01-13,4,25.19,76.61,3.08,1,Northeast Monsoon
2024-01-13T05:00:00+05:30,2024-01-13,5,26.99,74.1,3.13,1,Northeast Monsoon
2024-01-13T06:00:00+05:30,2024-01-13,6,27.16,72.82,3.14,1,Northeast Monsoon
2024-01-13T07:00:00+05:30,2024-01-13,7,28.38,76.63,3.68,1,Northeast Monsoon
2024-01-13T08:00:00+05:30,2024-01-13,8,28.05,72.69,2.82,1,Northeast Monsoon
2024-01-13T09:00:00+05:30,2024-01-13,9,29.01,70.33,2.82,1,Northeast Monsoon
2024-01-13T10:00:00+05:30,2024-01-13,10,29.19,68.9,3.67,1,Northeast Monsoon
2024-01-13T11:00:00+05:30,2024-01-13,11,29.48,69.35,4.3,1,Northeast Monsoon
2024-01-13T12:00:00+05:30,2024-01-13,12,27.9,66.07,3.07,1,Northeast Monsoon
2024-01-13T13:00:00+05:30,2024-01-13,13,28.96,70.6,3.01,1,Northeast Monsoon
2024-01-13T14:00:00+05:30,2024-01-13,14,28.99,70.55,2.89,1,Northeast Monsoon
2024-01-13T15:00:00+05:30,2024-01-13,15,29.5,65.59,3.25,1,Northeast Monsoon
2024-01-13T16:00:00+05:30,2024-01-13,16,27.59,71.63,3.44,1,Northeast Monsoon
2024-01-13T17:00:00+05:30,2024-01-13,17,29.16,75.34,3.03,1,Northeast Monsoon
2024-01-13T18:00:00+05:30,2024-01-13,18,27.81,74.69,4.12,1,Northeast Monsoon
2024-01-13T19:00:00+05:30,2024-01-13,19,27.2,78.67,3.21,1,Northeast Monsoon
2024-01-13T20:00:00+05:30,2024-01-13,20,26.54,78.14,3.17,1,Northeast Monsoon
2024-01-13T21:00:00+05:30,2024-01-13,21,26.22,81.67,3.47,1,Northeast Monsoon
2024-01-13T22:00:00+05:30,2024-01-13,22,24.7,81.42,3.25,1,Northeast Monsoon
2024-01-13T23:00:00+05:30,2024-01-13,23,25.28,82.68,3.0,1,Northeast Monsoon
2024-01-14T00:00:00+05:30,2024-01-14,0,25.25,82.69,2.83,1,Northeast Monsoon
2024-01-14T01:00:00+05:30,2024-01-14,1,25.74,82.04,3.92,1,Northeast Monsoon
2024-01-14T02:00:00+05:30,2024-01-14,2,25.13,81.33,2.87,1,Northeast Monsoon
2024-01-14T03:00:00+05:30,2024-01-14,3,25.52,76.6,3.16,1,Northeast Monsoon
2024-01-14T04:00:00+05:30,2024-01-14,4,26.92,77.45,2.9,1,Northeast Monsoon
2024-01-14T05:00:00+05:30,2024-01-14,5,26.94,79.57,3.59,1,Northeast Monsoon
2024-01-14T06:00:00+05:30,2024-01-14,6,27.44,77.47,3.17,1,Northeast Monsoon
2024-01-14T07:00:00+05:30,2024-01-14,7,27.96,74.4,3.28,1,Northeast Monsoon
2024-01-14T08:00:00+05:30,2024-01-14,8,28.3,69.52,3.22,1,Northeast Monsoon
2024-01-14T09:00:00+05:30,2024-01-14,9,28.55,69.06,3.16,1,Northeast Monsoon
2024-01-14T10:00:00+05:30,2024-01-14,10,28.63,70.87,3.07,1,Northeast Monsoon
2024-01-14T11:00:00+05:30,2024-01-14,11,29.39,65.31,3.25,1,Northeast Monsoon
2024-01-14T12:00:00+05:30,2024-01-14,12,29.64,71.39,4.27,1,Northeast Monsoon
2024-01-14T13:00:00+05:30,2024-01-14,13,29.7,67.6,3.4,1,Northeast Monsoon
2024-01-14T14:00:00+05:30,2024-01-14,14,29.68,69.37,3.35,1,Northeast Monsoon
2024-01-14T15:00:00+05:30,2024-01-14,15,29.67,72.79,3.38,1,Northeast Monsoon
2024-01-14T16:00:00+05:30,2024-01-14,16,28.09,69.78,3.33,1,Northeast Monsoon
2024-01-14T17:00:00+05:30,2024-01-14,17,27.79,73.06,3.0,1,Northeast Monsoon
2024-01-14T18:00:00+05:30,2024-01-14,18,26.79,73.57,3.37,1,Northeast Monsoon
2024-01-14T19:00:00+05:30,2024-01-14,19,26.71,76.37,3.66,1,Northeast Monsoon
2024-01-14T20:00:00+05:30,2024-01-14,20,26.39,76.77,4.82,1,Northeast Monsoon
2024-01-14T21:00:00+05:30,2024-01-14,21,25.34,79.77,3.21,1,Northeast Monsoon
2024-01-14T22:00:00+05:30,2024-01-14,22,26.0,79.57,2.89,1,Northeast Monsoon
2024-01-14T23:00:00+05:30,2024-01-14,23,26.3,79.35,3.96,1,Northeast Monsoon
2024-01-15T00:00:00+05:30,2024-01-15,0,25.74,81.27,2.95,1,Northeast Monsoon
2024-01-15T01:00:00+05:30,2024-01-15,1,25.86,83.03,3.18,1,Northeast Monsoon
2024-01-15T02:00:00+05:30,2024-01-15,2,25.7,80.52,3.55,1,Northeast Monsoon
2024-01-15T03:00:00+05:30,2024-01-15,3,27.31,81.66,2.96,1,Northeast Monsoon
2024-01-15T04:00:00+05:30,2024-01-15,4,26.32,75.78,3.31,1,Northeast Monsoon
2024-01-15T05:00:00+05:30,2024-01-15,5,26.9,76.7,3.18,1,Northeast Monsoon
2024-01-15T06:00:00+05:30,2024-01-15,6,27.88,76.08,3.11,1,Northeast Monsoon
2024-01-15T07:00:00+05:30,2024-01-15,7,28.8,75.95,2.84,1,Northeast Monsoon
2024-01-15T08:00:00+05:30,2024-01-15,8,29.16,71.45,3.02,1,Northeast Monsoon
2024-01-15T09:00:00+05:30,2024-01-15,9,30.05,73.45,4.17,1,Northeast Monsoon
2024-01-15T10:00:00+05:30,2024-01-15,10,29.56,66.43,3.52,1,Northeast Monsoon
2024-01-15T11:00:00+05:30,2024-01-15,11,28.72,69.79,3.1,1,Northeast Monsoon
2024-01-15T12:00:00+05:30,2024-01-15,12,29.32,71.84,2.84,1,Northeast Monsoon
2024-01-15T13:00:00+05:30,2024-01-15,13,29.91,65.72,4.49,1,Northeast Monsoon
2024-01-15T14:00:00+05:30,2024-01-15,14,29.97,67.11,2.99,1,Northeast Monsoon
2024-01-15T15:00:00+05:30,2024-01-15,15,29.0,75.15,4.19,1,Northeast Monsoon
2024-01-15T16:00:00+05:30,2024-01-15,16,28.9,73.51,3.53,1,Northeast Monsoon
2024-01-15T17:00:00+05:30,2024-01-15,17,27.86,73.86,2.95,1,Northeast Monsoon
2024-01-15T18:00:00+05:30,2024-01-15,18,27.51,75.44,2.96,1,Northeast Monsoon
2024-01-15T19:00:00+05:30,2024-01-15,19,27.13,77.01,3.4,1,Northeast Monsoon
2024-01-15T20:00:00+05:30,2024-01-15,20,26.37,74.67,2.95,1,Northeast Monsoon
2024-01-15T21:00:00+05:30,2024-01-15,21,26.27,80.12,3.14,1,Northeast Monsoon
2024-01-15T22:00:00+05:30,2024-01-15,22,24.92,76.68,2.94,1,Northeast Monsoon
2024-01-15T23:00:00+05:30,2024-01-15,23,25.72,81.73,3.1,1,Northeast Monsoon
2024-01-16T00:00:00+05:30,2024-01-16,0,25.98,80.43,2.81,1,Northeast Monsoon
2024-01-16T01:00:00+05:30,2024-01-16,1,25.91,79.49,4.8,1,Northeast Monsoon
2024-01-16T02:00:00+05:30,2024-01-16,2,26.39,83.37,3.12,1,Northeast Monsoon
2024-01-16T03:00:00+05:30,2024-01-16,3,25.45,81.71,3.05,1,Northeast Monsoon
2024-01-16T04:00:00+05:30,2024-01-16,4,26.82,76.6,3.38,1,Northeast Monsoon
2024-01-16T05:00:00+05:30,2024-01-16,5,26.74,72.89,3.32,1,Northeast Monsoon
2024-01-16T06:00:00+05:30,2024-01-16,6,27.61,74.65,5.51,1,Northeast Monsoon
2024-01-16T07:00:00+05:30,2024-01-16,7,27.27,74.7,3.0,1,Northeast Monsoon
2024-01-16T08:00:00+05:30,2024-01-16,8,28.21,72.76,3.29,1,Northeast Monsoon
2024-01-16T09:00:00+05:30,2024-01-16,9,29.24,70.2,2.97,1,Northeast Monsoon
2024-01-16T10:00:00+05:30,2024-01-16,10,28.86,70.74,2.81,1,Northeast Monsoon
2024-01-16T11:00:00+05:30,2024-01-16,11,29.54,65.09,3.77,1,Northeast Monsoon
2024-01-16T12:00:00+05:30,2024-01-16,12,29.57,68.68,2.81,1,Northeast Monsoon
2024-01-16T13:00:00+05:30,2024-01-16,13,29.68,67.53,3.93,1,Northeast Monsoon
2024-01-16T14:00:00+05:30,2024-01-16,14,28.8,71.4,3.57,1,Northeast Monsoon
2024-01-16T15:00:00+05:30,2024-01-16,15,29.96,71.23,4.05,1,Northeast Monsoon
2024-01-16T16:00:00+05:30,2024-01-16,16,29.82,73.09,3.15,1,Northeast Monsoon
2024-01-16T17:00:00+05:30,2024-01-16,17,28.32,71.64,4.31,1,Northeast Monsoon
2024-01-16T18:00:00+05:30,2024-01-16,18,27.08,73.84,3.37,1,Northeast Monsoon
2024-01-16T19:00:00+05:30,2024-01-16,19,27.7,76.9,3.87,1,Northeast Monsoon
2024-01-16T20:00:00+05:30,2024-01-16,20,26.69,77.07,3.14,1,Northeast Monsoon
2024-01-16T21:00:00+05:30,2024-01-16,21,25.8,78.05,2.84,1,Northeast Monsoon
2024-01-16T22:00:00+05:30,2024-01-16,22,25.77,82.2,3.17,1,Northeast Monsoon
2024-01-16T23:00:00+05:30,2024-01-16,23,26.24,79.05,3.58,1,Northeast Monsoon
2024-01-17T00:00:00+05:30,2024-01-17,0,24.89,82.2,2.98,1,Northeast Monsoon
2024-01-17T01:00:00+05:30,2024-01-17,1,25.94,80.55,3.33,1,Northeast Monsoon
2024-01-17T02:00:00+05:30,2024-01-17,2,25.78,80.03,4.06,1,Northeast Monsoon
2024-01-17T03:00:00+05:30,2024-01-17,3,26.36,77.25,2.85,1,Northeast Monsoon
2024-01-17T04:00:00+05:30,2024-01-17,4,26.31,80.02,2.89,1,Northeast Monsoon
2024-01-17T05:00:00+05:30,2024-01-17,5,27.22,75.56,3.69,1,Northeast Monsoon
2024-01-17T06:00:00+05:30,2024-01-17,6,26.82,73.26,3.34,1,Northeast Monsoon
2024-01-17T07:00:00+05:30,2024-01-17,7,27.7,75.8,3.06,1,Northeast Monsoon
2024-01-17T08:00:00+05:30,2024-01-17,8,28.27,72.77,2.84,1,Northeast Monsoon
2024-01-17T09:00:00+05:30,2024-01-17,9,28.16,71.3,3.6,1,Northeast Monsoon
2024-01-17T10:00:00+05:30,2024-01-17,10,29.49,70.97,4.04,1,Northeast Monsoon
2024-01-17T11:00:00+05:30,2024-01-17,11,29.61,69.55,3.11,1,Northeast Monsoon
2024-01-17T12:00:00+05:30,2024-01-17,12,29.15,67.85,3.23,1,Northeast Monsoon
2024-01-17T13:00:00+05:30,2024-01-17,13,28.74,70.53,3.05,1,Northeast Monsoon
2024-01-17T14:00:00+05:30,2024-01-17,14,28.72,68.51,4.2,1,Northeast Monsoon
2024-01-17T15:00:00+05:30,2024-01-17,15,29.89,71.03,3.3,1,Northeast Monsoon
2024-01-17T16:00:00+05:30,2024-01-17,16,27.45,73.54,2.89,1,Northeast Monsoon
2024-01-17T17:00:00+05:30,2024-01-17,17,28.01,74.66,3.29,1,Northeast Monsoon
2024-01-17T18:00:00+05:30,2024-01-17,18,27.88,74.11,3.62,1,Northeast Monsoon
2024-01-17T19:00:00+05:30,2024-01-17,19,26.5,74.18,2.85,1,Northeast Monsoon
2024-01-17T20:00:00+05:30,2024-01-17,20,26.64,74.65,3.61,1,Northeast Monsoon
2024-01-17T21:00:00+05:30,2024-01-17,21,25.59,76.19,3.07,1,Northeast Monsoon
2024-01-17T22:00:00+05:30,2024-01-17,22,25.43,80.99,3.34,1,Northeast Monsoon
2024-01-17T23:00:00+05:30,2024-01-17,23,25.3,82.33,3.41,1,Northeast Monsoon
2024-01-18T00:00:00+05:30,2024-01-18,0,25.2,83.3,3.34,1,Northeast Monsoon
2024-01-18T01:00:00+05:30,2024-01-18,1,25.88,79.57,2.82,1,Northeast Monsoon
2024-01-18T02:00:00+05:30,2024-01-18,2,25.9,77.6,3.48,1,Northeast Monsoon
2024-01-18T03:00:00+05:30,2024-01-18,3,26.25,80.26,2.98,1,Northeast Monsoon
2024-01-18T04:00:00+05:30,2024-01-18,4,25.52,78.73,2.81,1,Northeast Monsoon
2024-01-18T05:00:00+05:30,2024-01-18,5,25.63,80.11,3.8,1,Northeast Monsoon
2024-01-18T06:00:00+05:30,2024-01-18,6,28.41,76.73,3.1,1,Northeast Monsoon
2024-01-18T07:00:00+05:30,2024-01-18,7,27.38,76.04,2.88,1,Northeast Monsoon
2024-01-18T08:00:00+05:30,2024-01-18,8,28.49,75.98,2.91,1,Northeast Monsoon
2024-01-18T09:00:00+05:30,2024-01-18,9,28.78,68.96,2.95,1,Northeast Monsoon
2024-01-18T10:00:00+05:30,2024-01-18,10,29.7,67.57,2.89,1,Northeast Monsoon
2024-01-18T11:00:00+05:30,2024-01-18,11,29.82,67.58,4.51,1,Northeast Monsoon
2024-01-18T12:00:00+05:30,2024-01-18,12,29.24,68.54,3.42,1,Northeast Monsoon
2024-01-18T13:00:00+05:30,2024-01-18,13,30.16,76.05,3.51,1,Northeast Monsoon
2024-01-18T14:00:00+05:30,2024-01-18,14,28.37,71.28,3.81,1,Northeast Monsoon
2024-01-18T15:00:00+05:30,2024-01-18,15,29.35,70.59,3.21,1,Northeast Monsoon
2024-01-18T16:00:00+05:30,2024-01-18,16,28.12,69.5,3.11,1,Northeast Monsoon
2024-01-18T17:00:00+05:30,2024-01-18,17,27.6,72.33,3.63,1,Northeast Monsoon
2024-01-18T18:00:00+05:30,2024-01-18,18,27.18,77.89,3.08,1,Northeast Monsoon
2024-01-18T19:00:00+05:30,2024-01-18,19,27.34,79.35,2.94,1,Northeast Monsoon
2024-01-18T20:00:00+05:30,2024-01-18,20,26.18,76.37,3.52,1,Northeast Monsoon
2024-01-18T21:00:00+05:30,2024-01-18,21,26.17,78.52,3.03,1,Northeast Monsoon
2024-01-18T22:00:00+05:30,2024-01-18,22,25.68,82.95,3.16,1,Northeast Monsoon
2024-01-18T23:00:00+05:30,2024-01-18,23,25.38,81.53,2.91,1,Northeast Monsoon
2024-01-19T00:00:00+05:30,2024-01-19,0,25.16,80.76,3.14,1,Northeast Monsoon
2024-01-19T01:00:00+05:30,2024-01-19,1,25.5,81.98,2.83,1,Northeast Monsoon
2024-01-19T02:00:00+05:30,2024-01-19,2,26.55,78.89,3.38,1,Northeast Monsoon
2024-01-19T03:00:00+05:30,2024-01-19,3,25.33,79.58,3.78,1,Northeast Monsoon
2024-01-19T04:00:00+05:30,2024-01-19,4,26.99,78.43,3.89,1,Northeast Monsoon
2024-01-19T05:00:00+05:30,2024-01-19,5,26.85,77.55,3.14,1,Northeast Monsoon
2024-01-19T06:00:00+05:30,2024-01-19,6,26.91,78.05,3.5,1,Northeast Monsoon
2024-01-19T07:00:00+05:30,2024-01-19,7,28.81,73.23,2.8,1,Northeast Monsoon
2024-01-19T08:00:00+05:30,2024-01-19,8,29.2,71.16,2.84,1,Northeast Monsoon
2024-01-19T09:00:00+05:30,2024-01-19,9,29.06,69.03,3.1,1,Northeast Monsoon
2024-01-19T10:00:00+05:30,2024-01-19,10,30.05,67.78,3.58,1,Northeast Monsoon
2024-01-19T11:00:00+05:30,2024-01-19,11,29.2,71.1,2.89,1,Northeast Monsoon
2024-01-19T12:00:00+05:30,2024-01-19,12,29.57,69.19,3.56,1,Northeast Monsoon
2024-01-19T13:00:00+05:30,2024-01-19,13,29.39,70.44,3.24,1,Northeast Monsoon
2024-01-19T14:00:00+05:30,2024-01-19,14,28.87,70.15,3.21,1,Northeast Monsoon
2024-01-19T15:00:00+05:30,2024-01-19,15,27.82,69.43,3.81,1,Northeast Monsoon
2024-01-19T16:00:00+05:30,2024-01-19,16,29.54,71.29,3.5,1,Northeast Monsoon
2024-01-19T17:00:00+05:30,2024-01-19,17,28.15,72.37,4.97,1,Northeast Monsoon
2024-01-19T18:00:00+05:30,2024-01-19,18,27.6,71.6,3.04,1,Northeast Monsoon
2024-01-19T19:00:00+05:30,2024-01-19,19,26.66,77.5,3.45,1,Northeast Monsoon
2024-01-19T20:00:00+05:30,2024-01-19,20,26.61,76.18,3.41,1,Northeast Monsoon
2024-01-19T21:00:00+05:30,2024-01-19,21,25.72,78.69,3.33,1,Northeast Monsoon
2024-01-19T22:00:00+05:30,2024-01-19,22,25.76,78.83,2.91,1,Northeast Monsoon
2024-01-19T23:00:00+05:30,2024-01-19,23,25.57,79.94,3.42,1,Northeast Monsoon
2024-01-20T00:00:00+05:30,2024-01-20,0,25.26,82.88,3.05,1,Northeast Monsoon
2024-01-20T01:00:00+05:30,2024-01-20,1,25.11,80.07,3.77,1,Northeast Monsoon
2024-01-20T02:00:00+05:30,2024-01-20,2,25.49,79.57,3.94,1,Northeast Monsoon
2024-01-20T03:00:00+05:30,2024-01-20,3,25.58,81.88,3.03,1,Northeast Monsoon
2024-01-20T04:00:00+05:30,2024-01-20,4,25.71,74.58,2.91,1,Northeast Monsoon
2024-01-20T05:00:00+05:30,2024-01-20,5,26.58,77.5,3.07,1,Northeast Monsoon
2024-01-20T06:00:00+05:30,2024-01-20,6,27.86,74.25,3.02,1,Northeast Monsoon
2024-01-20T07:00:00+05:30,2024-01-20,7,27.65,71.03,2.89,1,Northeast Monsoon
2024-01-20T08:00:00+05:30,2024-01-20,8,29.55,74.41,3.37,1,Northeast Monsoon
2024-01-20T09:00:00+05:30,2024-01-20,9,29.32,74.21,3.42,1,Northeast Monsoon
2024-01-20T10:00:00+05:30,2024-01-20,10,29.63,70.1,2.8,1,Northeast Monsoon
2024-01-20T11:00:00+05:30,2024-01-20,11,29.64,67.78,3.69,1,Northeast Monsoon
2024-01-20T12:00:00+05:30,2024-01-20,12,29.57,65.02,2.93,1,Northeast Monsoon
2024-01-20T13:00:00+05:30,2024-01-20,13,30.01,68.92,3.05,1,Northeast Monsoon
2024-01-20T14:00:00+05:30,2024-01-20,14,28.59,70.69,2.91,1,Northeast Monsoon
2024-01-20T15:00:00+05:30,2024-01-20,15,28.55,69.19,2.94,1,Northeast Monsoon
2024-01-20T16:00:00+05:30,2024-01-20,16,28.11,73.5,3.13,1,Northeast Monsoon
2024-01-20T17:00:00+05:30,2024-01-20,17,27.91,73.11,2.81,1,Northeast Monsoon
2024-01-20T18:00:00+05:30,2024-01-20,18,27.36,74.84,3.4,1,Northeast Monsoon
2024-01-20T19:00:00+05:30,2024-01-20,19,27.07,75.11,3.87,1,Northeast Monsoon
2024-01-20T20:00:00+05:30,2024-01-20,20,26.82,80.85,2.84,1,Northeast Monsoon
2024-01-20T21:00:00+05:30,2024-01-20,21,26.59,81.83,3.28,1,Northeast Monsoon
2024-01-20T22:00:00+05:30,2024-01-20,22,25.97,83.08,3.24,1,Northeast Monsoon
2024-01-20T23:00:00+05:30,2024-01-20,23,25.81,81.97,4.36,1,Northeast Monsoon
2024-01-21T00:00:00+05:30,2024-01-21,0,26.56,80.58,2.82,1,Northeast Monsoon
2024-01-21T01:00:00+05:30,2024-01-21,1,26.22,78.21,3.29,1,Northeast Monsoon
2024-01-21T02:00:00+05:30,2024-01-21,2,26.42,81.77,3.38,1,Northeast Monsoon
2024-01-21T03:00:00+05:30,2024-01-21,3,26.66,75.77,3.86,1,Northeast Monsoon
2024-01-21T04:00:00+05:30,2024-01-21,4,26.69,76.51,3.11,1,Northeast Monsoon
2024-01-21T05:00:00+05:30,2024-01-21,5,26.11,77.15,3.52,1,Northeast Monsoon
2024-01-21T06:00:00+05:30,2024-01-21,6,26.86,77.62,2.81,1,Northeast Monsoon
2024-01-21T07:00:00+05:30,2024-01-21,7,28.67,72.78,3.14,1,Northeast Monsoon
2024-01-21T08:00:00+05:30,2024-01-21,8,28.26,70.2,3.68,1,Northeast Monsoon
2024-01-21T09:00:00+05:30,2024-01-21,9,28.99,69.75,3.02,1,Northeast Monsoon
2024-01-21T10:00:00+05:30,2024-01-21,10,28.64,70.94,2.9,1,Northeast Monsoon
2024-01-21T11:00:00+05:30,2024-01-21,11,28.93,69.13,3.39,1,Northeast Monsoon
2024-01-21T12:00:00+05:30,2024-01-21,12,29.43,69.65,3.53,1,Northeast Monsoon
2024-01-21T13:00:00+05:30,2024-01-21,13,29.29,69.49,4.1,1,Northeast Monsoon
2024-01-21T14:00:00+05:30,2024-01-21,14,30.3,71.29,3.53,1,Northeast Monsoon
2024-01-21T15:00:00+05:30,2024-01-21,15,28.31,71.6,2.94,1,Northeast Monsoon
2024-01-21T16:00:00+05:30,2024-01-21,16,28.15,73.86,2.91,1,Northeast Monsoon
2024-01-21T17:00:00+05:30,2024-01-21,17,28.66,74.12,2.8,1,Northeast Monsoon
2024-01-21T18:00:00+05:30,2024-01-21,18,27.31,74.98,3.3,1,Northeast Monsoon
2024-01-21T19:00:00+05:30,2024-01-21,19,26.97,72.4,3.77,1,Northeast Monsoon
2024-01-21T20:00:00+05:30,2024-01-21,20,25.99,79.04,2.95,1,Northeast Monsoon
2024-01-21T21:00:00+05:30,2024-01-21,21,26.59,78.0,3.27,1,Northeast Monsoon
2024-01-21T22:00:00+05:30,2024-01-21,22,27.02,81.96,3.35,1,Northeast Monsoon
2024-01-21T23:00:00+05:30,2024-01-21,23,26.15,80.96,3.09,1,Northeast Monsoon
2024-01-22T00:00:00+05:30,2024-01-22,0,26.0,78.66,3.78,1,Northeast Monsoon
2024-01-22T01:00:00+05:30,2024-01-22,1,26.93,79.59,3.74,1,Northeast Monsoon
2024-01-22T02:00:00+05:30,2024-01-22,2,25.58,79.72,2.84,1,Northeast Monsoon
2024-01-22T03:00:00+05:30,2024-01-22,3,26.03,79.2,4.76,1,Northeast Monsoon
2024-01-22T04:00:00+05:30,2024-01-22,4,26.24,75.82,3.52,1,Northeast Monsoon
2024-01-22T05:00:00+05:30,2024-01-22,5,28.0,78.83,2.86,1,Northeast Monsoon
2024-01-22T06:00:00+05:30,2024-01-22,6,27.31,74.59,4.1,1,Northeast Monsoon
2024-01-22T07:00:00+05:30,2024-01-22,7,28.14,70.53,3.73,1,Northeast Monsoon
2024-01-22T08:00:00+05:30,2024-01-22,8,28.61,70.26,2.81,1,Northeast Monsoon
2024-01-22T09:00:00+05:30,2024-01-22,9,29.55,69.83,2.9,1,Northeast Monsoon
2024-01-22T10:00:00+05:30,2024-01-22,10,29.09,70.58,3.91,1,Northeast Monsoon
2024-01-22T11:00:00+05:30,2024-01-22,11,29.7,65.54,3.48,1,Northeast Monsoon
2024-01-22T12:00:00+05:30,2024-01-22,12,29.23,66.83,2.9,1,Northeast Monsoon
2024-01-22T13:00:00+05:30,2024-01-22,13,29.62,68.13,3.36,1,Northeast Monsoon
2024-01-22T14:00:00+05:30,2024-01-22,14,28.62,75.11,3.1,1,Northeast Monsoon
2024-01-22T15:00:00+05:30,2024-01-22,15,28.81,70.13,3.48,1,Northeast Monsoon
2024-01-22T16:00:00+05:30,2024-01-22,16,29.27,73.04,3.09,1,Northeast Monsoon
2024-01-22T17:00:00+05:30,2024-01-22,17,27.62,70.56,3.41,1,Northeast Monsoon
2024-01-22T18:00:00+05:30,2024-01-22,18,28.16,77.07,3.83,1,Northeast Monsoon
2024-01-22T19:00:00+05:30,2024-01-22,19,27.5,73.91,3.46,1,Northeast Monsoon
2024-01-22T20:00:00+05:30,2024-01-22,20,26.51,77.7,3.09,1,Northeast Monsoon
2024-01-22T21:00:00+05:30,2024-01-22,21,26.38,77.52,2.92,1,Northeast Monsoon
2024-01-22T22:00:00+05:30,2024-01-22,22,25.44,79.94,3.92,1,Northeast Monsoon
2024-01-22T23:00:00+05:30,2024-01-22,23,26.12,79.62,3.15,1,Northeast Monsoon
2024-01-23T00:00:00+05:30,2024-01-23,0,25.19,83.37,3.76,1,Northeast Monsoon
2024-01-23T01:00:00+05:30,2024-01-23,1,25.56,82.59,3.42,1,Northeast Monsoon
